id,name,followers_count,lang,time_zone,text,retweet_count
3054738993.0,GarretT FOwler,144.0,en,Easter Time (US & Canada),11. The hard stuff is facing the Left when it's anti-Semitic. It's criticizing Israel without worry about being a shonda for the goyim.,2.0
948824810.0,Athy Hites,164.0,en,Eastern Time (US & Canada),10. Mobilize against real problems. Remember when you are safe. Find your freedom INSIDE. Keep your sense of humour.,2.0
548938182.0,Britt,393.0,en,Hawaii,9.Jews freaked out by anti-Semitism? Indiana just passed a law to put up signs in stores saying NO GAYS. Please take a note fr fellow queers,1.0
296465140.0,Golgot ,193.0,fr,Belgrade,8. Seriously I've watched folks on the left go after their own constantly at the weirder times because it's a target you're unafraid of.,2.0
333722906.0,Steve,1574.0,en,Eastern Time (US & Canada),7. We go into it in the latest @morningJewshow  http://t.co/3oh4XCBeZl / We even try to come up with what WOULD be an anti-Semitic piece..,0.0
2166124159.0,,188.0,en,Easter Time (US & Canada),6. I have NEVER seen a piece by a Jewish male comic called anti-Semitic. Not once.,1.0
294562734.0,Mapoy ,374.0,en,Alaska,5. She's a Jewish humorist. So am I. The best thing about being Jewish is the jokes. Seriously. It's our strength people. Don't lose it.,2.0
1021352646.0,Drew Gorringe,482.0,en,Easter Time (US & Canada),4. It's safe to go after @lenadunham because you don't like her for whatever reason so you think that makes her anti-Semitic?,1.0
114910555.0,Señor Grande,193.0,en,Eastern Time (US & Canada),3. I co-host @morningJewshow  and we get some anti-Semitic crap sent to us daily online. I see it in the left plenty BUT,0.0
306548180.0,ella,4143.0,en,Pacific Time (US & Canada),"2. There's a serious rise of anti-Semitic public acts in Europe but @lenadunham 's comedy is where you're ""brave"" enough to throw down?",2.0
910519015.0,Garden Girl,1745.0,en,Easter Time (US & Canada),1. Fellow Jews and others who are freaked out by @lenadunham latest piece in the @NewYorker : we got way bigger problems.,1.0
147900782.0,YourWorstNeighbour,90.0,en,Kuala Lumpur,@rachelsklar we also talk in the @morningJewshow ep about why people lose their minds over @lenadunham . Would love your take on future show,0.0
303484324.0,Greg Johnson #37,1466.0,en,Easter Time (US & Canada),Do inside comedy about Jewish women and you're one of the guys. Do it about a Jewish man and he represents all Jews? http://t.co/3oh4XCBeZl,0.0
106787019.0,Christian Freymuth,26.0,en,Berlin,@lenadunham you have a wide open invite from these uncircumcised Jews to guest on @morningJewshow . Our ep on you http://t.co/3oh4XCBeZl,0.0
571300130.0,Xavier,442.0,en,Easter Time (US & Canada),"Jewish male comics make fun of Jewish women for decades, but turn it around once and it's anti-Semitism? http://t.co/3oh4XCBeZl #lenadunham",16.0
571602303.0,Jennifer Turek,42.0,en,Easter Time (US & Canada),MT @morningJewshow We take on the ADL and others calling @lenadunham's recent @newyorker piece anti-Semitic http://t.co/3oh4XCBeZl,1.0
576967621.0,Mehmet Emin Gülas,189.0,tr,Istanbul,My cab driver via @flywheel yesterday had already worked for and left @lyft and @uber. Said they didn't pay or treat drivers as well.,1.0
317296274.0,GuthrieNewsPage,1102.0,en,Easter Time (US & Canada),New @zappos approach seems like it will require massive amounts of tummeling. $ for that? cc @debs @kevinmarks http://t.co/Gs2Chm9hbq,0.0
621429721.0,Guy Smiley,95.0,en,Auckland,"RT @Shakestweetz: One out of every six Hoosiers depends on food stamps/pantries to get enough to eat. But, by all means, #BoycottIndiana.",26.0
1560481692.0,Gwithian Evans,45.0,en,Easter Time (US & Canada),RT @Shakestweetz: On #BoycottIndiana and why it's a terribly unhelpful idea. http://t.co/NZ8dudQNbt,56.0
1027713949.0,Damian,483.0,en,Pacific Time (US & Canada),"Pretty sure Indiana's Governor was hoping for backlash to ""outbutch"" Walker for GOP Primaries. Til he needs help from a gay surgeon.",1.0
148061189.0,Michael Wang,274.0,en-gb,Pacific Time (US & Canada),I want some Jewish organizations and community to watch how the LGBT ones deal with this stuff. Because there is another way.,0.0
149512577.0,Hannah Bettsworth,1299.0,en,Madrid,A Huntington Beach attorney is trying to get a ballot initiative in California to legalize killing gay people like me http://t.co/twungv8kH2,0.0
704048113.0,Bob ,235.0,en,Easter Time (US & Canada),Toronto: this news makes up for anything bad that might have happened to you today http://t.co/3ZKuNoqsIu #Pancers #deli,0.0
391796089.0,Marcus. ¡,1339.0,en,Mountain Time (US & Canada),Is Lena Dunham good for the Jews? Tomorrow on @morningJewshoww me and @kthalps #fb,1.0
2762444463.0,Haileye,203.0,en,Easter Time (US & Canada),RT @morningJewshow: There was an American Nazi party rally that filled Madison Square Garden in 1939! Learning this from @rememberthispod,1.0
32688131.0,Lola (,1423.0,en,Quito,@GregElin been ages. Coffee?,0.0
2245115129.0,Max Halford,212.0,en,Easter Time (US & Canada),@Benioff many thanks for showing some leadership re: Indiana. There may be other states that follow. Will you stay out of them?,0.0
2877567647.0,É±¹B¹·g ÃO ±· ,362.0,en,Easter Time (US & Canada),Look forward to seeing 140 prominent venture capitalists come out with commitment to diversifying their firms and the ppl they invest in,0.0
2387366902.0,Ceddie (,435.0,en,Easter Time (US & Canada),Ã¢â¬Å@mpetricone: 140 prominent venture capital investors come out for patent reform now http://t.co/dRoc6zwnvs #fixpatents #HR9 #patentsmatterÃ¢â¬Â,0.0
169035707.0,Hannah Milner,204.0,en,Wellington,"""Striving or pretending to be absolutely self-sufficient is idolatry."" Also just plain daft. In Passover class. http://t.co/jIm8ojU98K",0.0
322865349.0,Hapuna,4685.0,en,Hawaii,"Bay Area: your fave community or credit union bank w best online banking: Patelco, Mechnics or other?",1.0
96319587.0,Valerie,118.0,en,Pacific Time (US & Canada),@simple I don't see any point in talking to bottom level customer service again. No one has authority to give certain info.,0.0
83285256.0,Harley *,334.0,en,Pacific Time (US & Canada),@simple I've already been through it. I got conflicting advice and 2 f/u messages saying I cd have acct closed. No access to exec.,0.0
2220325358.0,Cocomo,1532.0,en,Easter Time (US & Canada),@lizgannes may have to content myself with writing some for a bit. Already so entertained. @heathersomervil,0.0
288923751.0,Harriet Murray,484.0,en,Taipei,@lizgannes I'd imagine they would if they're smart! But this trial hasn't shown them to always be that smart!  @heathersomervil,0.0
1144331803.0,Harrison Tabor,806.0,en,Easter Time (US & Canada),"Come see me and other comedians, singers and vintners re-imagine the Passover Seder this Sunday @CityWineryNapa . #fb",3.0
1152779738.0,Haruka Tatsumi,499.0,ja,Tokyo,"Gender discrimination basic to ""performance"" pay. From @fivethirtyeight http://t.co/UMUn2bvzYh #fb",1.0
243819894.0,Hash,385.0,en,Cairo,My new fave page on the internet. Quick useful basic cooking techniques http://t.co/9Ars77YpAt#fb,0.0
2376957437.0,Hashir Khan,24.0,en,Easter Time (US & Canada),"@lizgannes @heathersomervil know if anyone got Tom ""the Nazi left are coming to get us riches"" Perkins on record about the #EllenPao trial?",0.0
328145177.0,Hayley Hentzen,191.0,en,Central Time (US & Canada),Break a leg tonight in Vancouver @dnto @sookyinlee . Hope to join you for a future show.,1.0
83296294.0,Henry Stradford,59178.0,en,Tokyo,"RT @TeamDNTO: #DNTOinYVR is officially a sell-out! Here's a sneak peek at the stage being set. See you tonight, Rain City. http://t.co/LCO2Ã¢â¬Â¦",7.0
243926487.0,ayy lmao,380.0,en,Eastern Time (US & Canada),"Did anyone ask Tom ""the 1% are victims of the Nazi left"" Perkins a founding partner at KPCB for comment on the #EllenPao trial?#fb",1.0
81437114.0,Hiba Amjad,227.0,en,London,"RT @theGreaterMarin: Soft release: 1937 Railways of the Bay Area, or Where the Hell did that rail-trail come from https://t.co/xlHuK2xzZB hÃ¢â¬Â¦",41.0
1307962584.0,Tahaa. ,198.0,en,Karachi,Recently introduced to secure $d messaging app  @threemaapp . I really like it. No user data tracking. Faster than Apple MMS #messenger,0.0
248827763.0,Acosta,777.0,en,Pacific Time (US & Canada),@simple no way to feel confident my account is secure,0.0
2499922645.0,Leilani Hillen,39.0,en,Easter Time (US & Canada),@simple I've already done that before. I've gotten conflicting responses phone and email.,0.0
2166840403.0,Hannaaaaah~,144.0,en-gb,Urumqi,"""You need to take risks. DISRUPT"" say people who scoff at #EllenPao 's suit. Which did more of both than 97% of VC investments.#fb",0.0
1095345769.0,OnlyTheGodFather,1238.0,en,Easter Time (US & Canada),"""If Pao wins nothing gets better for women,"" say people whose plan for things getting better is wait 20 years for their genius daughter.",5.0
324487766.0,Holley Ford,712.0,en,Central Time (US & Canada),@susie_c it took a lawsuit for women journalists to get on the news floor at the @nytimes.,0.0
2514604339.0,Hollie,60.0,en,Easter Time (US & Canada),@angie_seattle they look great. I'm in Oakland.,0.0
116537112.0,Debi Staron,2084.0,en,Pacific Time (US & Canada),"What, VCs are gonna threaten to not hire you like evangelical Christians are gonna threaten you with invisible hell you don't believe in?",6.0
839486461.0,Luke Hopkins,152.0,en,Easter Time (US & Canada),EXACTLY what I'm googling. Great advice. RT @angie_seattle   @heathr I recommend checking out a credit union. Their customers are members.,0.0
1936513045.0,a,159.0,zh-TW,,"""Now no one will hire women"" whisper VCs and angels firms already not hiring women. #ellenpao#fb",21.0
74785094.0,Katy Perry R,592.0,en,Quito,@simple it's tough to feel secure about your bank when they start messaging you about closing your account bc you aren't W-2d,0.0
30146653.0,ReDeem,326.0,en,Pacific Time (US & Canada),@simple that is not what your customer service reps are saying to me.,0.0
236809977.0,Vincent Liu,36.0,en,Taipei,@lifehacker @nerdwallet love your recommend for best online banking that's not @simple which tells me self-employed ppl can have accts shut,0.0
220450406.0,Yaffa Lyulka,594.0,en,Central Time (US & Canada),@sandyanne57 Sure is. @simple,0.0
17520304.0,Bill Roy,3152.0,en,Central Time (US & Canada),Anyone really like their on-line banking somewhere besides @simple and want to recommend it? Self-employed folks unwelcome on @simple.#fb,2.0
52660118.0,shaira mel hernandez,789.0,en,Tokyo,"As usual, a start up acquired is no longer the same Bank @simple tells me if you're self-employed, we can close your account if we want.#fb",1.0
1289744306.0,alli,23717.0,en,Hawaii,Guy approaches my girlfriend and I kissing goodbye. I get ready to cringe. Guy talks to me about my Jack Purcells. Guy is my new pal.,0.0
2402142792.0,Khalifa(Eassa)elaslm,15.0,en,Karachi,"RT @frankrichny: Fran Lebowitz talks to @HaleKathleen about style, but actually everything, sprinkling laughter &amp; wisdom throughout. http:/Ã¢â¬Â¦",8.0
142074569.0,°,211.0,es,Santiago,"I'm appearing this Sunday in this RT @Michaeldorf City Winery Napa to Host NAPA SEDER - BEYOND 4 CUPS, 3/29 http://t.co/jFOeK1DicE  #fb",0.0
1340696474.0,Caleb Robbins,1706.0,en,Easter Time (US & Canada),"Trying to access the @WordPress admin for my old site isn't show up when I input site/wp-admin, just assurance the database is update. ????",0.0
201113766.0,Sohal #DD #YUVI 55,1377.0,en,New Delhi,Except for every $ maker who eats. MT @iammollywalsh   agriculture uses 80% of water but only generates 2% of California's revenue #gmicncc,0.0
40831469.0,Mary Vianney Aviso,344.0,en,Hong Kong,I was in Napa yesterday. Still grapes in the fields. No condos yet. #fb,2.0
175108392.0,FC,79.0,en,Pacific Time (US & Canada),"Ã¢â¬Å@rachelsklar: ""Little White Lie"" by Lacey Schwartz is on PBS tonight! Check local listings (it's 10pm in NYC): http://t.co/NxD3buby9pÃ¢â¬Â",0.0
2543328276.0,CherryGuinar e,147.0,en-gb,Arizona,@ginatrapani would you like a slack channel for post-podcast convo?,0.0
482865517.0,Umesh Kumar Singh,2317.0,en,Easter Time (US & Canada),@ablaze or xfinitywifi! Would love to hide that everywhere,0.0
141977425.0,Ian Hassell,474.0,es,Madrid,"RT @FirstPersonPBS: ""I can count the number of out gay women, who I know...who have notoriety, who get press, on one hand."" - @nicolettemasÃ¢â¬Â¦",2.0
2456001787.0,Ian Lane,71.0,en,Easter Time (US & Canada),Has the wind changed? Ã¢â¬Å@michellequinn: The season of gender-discrimination suits in Silicon Valley http://t.co/eO2TE0YwJmÃ¢â¬Â,0.0
272264836.0,*Morgan*,398.0,en,Easter Time (US & Canada),"RT @michellequinn: ICYMI, possibility of punitive damages OK'd by Kleiner judge http://t.co/SSY6skZeuT",1.0
349152819.0,Elin,68.0,en,Stockholm,"RT @Libroantiguo: Mystery writer Agatha Christie with her surf board Ã¢â¬ÅFredÃ¢â¬Â (one of the first British people to learn to surf), 1922. http:Ã¢â¬Â¦",313.0
58649802.0,Yuanrang,1301.0,en-gb,Tokyo,RT @KateAurthur: Oh brother. RT @nytimes Starbucks Ends Tempestuous Initiative on Race http://t.co/50nKSuNP55,3.0
531007524.0,Iga Oktorinita,408.0,id,Ljubljana,"RT @sandyanne57: ""Do men go to your shows?""#ThingsPeopleSayToArtists",3.0
2955767954.0,Thank You Enrique :),2622.0,en,New Delhi,RT @ASE: Paris will cut the number of cars on the road in half beginning Monday and is making public transit free.  http://t.co/Ey7JIcLeV8,33.0
2595828119.0,Lukey,199.0,de,Berlin,For a follow up they're working on a Jesus made out of challah. #Napa https://t.co/e36hOQxSdG,0.0
2994985944.0,Ikonx Radio,1028.0,en,Easter Time (US & Canada),Night good people. #fb,0.0
93821152.0,Ilham Putra,106.0,en,Jakarta,"After working on shift magazine all those years ago, a can't believe a CDN publisher couldn't keep the name. Now MSNBC has it @pomeranian99",0.0
1616084173.0,Molebogeng Leshabane,205.0,en,Easter Time (US & Canada),@FeliciaHorowitz your piece is one of the most hopeful things I've ever read connected to SV. Love to you + your family,0.0
595827319.0,Pat Pilcher,1201.0,en,Brisbane,Placement day for this old timer. #hockey https://t.co/rKLLK0HpzD,0.0
68915174.0,InTheFresh09,1112.0,en,Pacific Time (US & Canada),@tedr mine too. I always wanted that.,0.0
387026133.0,queen of disaster,361.0,en,Alaska,RT @weird_hist: The Egyptian pyramids were older to the Romans than the Romans are to us. http://t.co/nwIu0frnpp,369.0
2891962836.0,AnJelaiSwiftieIntano,64.0,en,Easter Time (US & Canada),Night good people. #fb,0.0
1082033923.0,Caleb A Danvers,931.0,en,Easter Time (US & Canada),"""Viagra...that bane of the third wife."" - Fran Lebowitzhttps://t.co/utqx37lEd5#fb",2.0
53389180.0,Irish Alexandrian,989.0,en,Cairo,"@CaseyMalone ""She's disrupting humiliation! She's rebranded! It's like Arianna!"" (truthfully I'm v moved by Lewinsky's recent statements)",0.0
1890978697.0,Ironia Irto Malisa,5.0,en,Easter Time (US & Canada),"@CaseyMalone foreign subtitles under that white shot ""what is rap? ha ha ha ha""",0.0
1260499758.0,Isaac Steiner,309.0,en,Easter Time (US & Canada),"""I would remind citizens they used to be called citizens and not consumers."" Fran Lebowitz nails biggest US problem  https://t.co/mqdoD1QQkJ",3.0
17455999.0,Isis M. Nocturne,1432.0,en,Pacific Time (US & Canada),"@CaseyMalone  ""Oh those people and their raps!""",0.0
709885621.0,ra9ya,50.0,fr,Amsterdam,.@normmacdonald 's last Letterman. Just so funny. https://t.co/yhuLN98PMf,0.0
291570117.0,....,479.0,en,Singapore,@EllenPapadakis buttery buttah RT @msleamichele  This. Tonight. #DGAawards @BarbraStreisand http://t.co/6NeTMl2jy7,0.0
33696967.0,Simone Hayling,384.0,en,Santiago,"When I last played hockey, there was no such thing as a $100 stick.#fb",0.0
2562161460.0,Suebob,486.0,en,Easter Time (US & Canada),@maegancarberry @kthalps MJ Jew-eoke tour. Maybe one NYC day in May?,0.0
1413677126.0,Jake,1131.0,en,Pacific Time (US & Canada),Have an extra ticket for an awesome play in Berkeley at 8 tonight Anne Carson's Antigonick @ShotgunPlayers. Who wants it?,0.0
1712224658.0,YskM,930.0,en,Amsterdam,@bhorowitz  @web @anildash I think leading by example and diversifying VC firms themselves will make a huge start. You know: leadership.,0.0
1321389582.0,Itz#GamerBro,592.0,en,Easter Time (US & Canada),Anyone else self-employed with a @Simple account getting any guff from the company about using their bank?#fb,0.0
358976197.0,Marko¨,101.0,en,Brasilia,"RT @joeycomeau: We have a new Softer World t-shirt! ""If you don't read, the flirting is over."" http://t.co/HYKu4roa80 http://t.co/8ggezQYzr5",22.0
47479923.0,J9Nicole,243.0,en,Pacific Time (US & Canada),"Classic MJ ep this week:   Popedate , Michele Bachman talks w Woody Allen http://t.co/MoCSoL82FG. @kthalps",1.0
524809586.0,Jacob Toner,287.0,en,Wellington,"RT @AdviceToWriters: Write what you need to write, not what is currently popular or what you think will sell.P.D. JAMES#amwriting http:/Ã¢â¬Â¦",204.0
28758925.0,Xxes..,1645.0,en,Central Time (US & Canada),".@StevenLevy says @marinaabromovic's #TED2015  ""talk"" won't play on video. http://t.co/X5zdLyOTiK . Use of the live moment there! Rare.",0.0
18192239.0,JC_Lopez,571.0,es,Central America,Night good people. Dreaming of sleep. #fb,0.0
400896343.0,Jeremy Coliton,631.0,en,Central Time (US & Canada),"""to recreate for themselves a childhood they never had."" Julian Fellows speaking about PL Travers. Works for Cosby too it seems.",0.0
756433608.0,Invader_Slim,424.0,en,Central Time (US & Canada),"1 ""You often find that when people are successful in creating a childhood icon it is because, not so much they love children, as they want""",0.0
32289927.0,Jared,210.0,en,Easter Time (US & Canada),@ninavizz she meant in inspiring and emboldening legions of other women who have been through common experiences.,0.0
2856367704.0,JJ Hernandez,155.0,en,Easter Time (US & Canada),@dearsarah I followed on line myself. I want to try to go to closing arguments though.,0.0
804830348.0,John Jones,104.0,en,Central Time (US & Canada),@dearsarah here's to not practicing law!,0.0
2207144936.0,,256.0,en,Beijing,@dearsarah of course any woman who's worked in these circumstances knows the implicit sexism so well it is definitely a bit of a jolt,0.0
135192904.0,Jeffrey Lutz,1547.0,en,Mountain Time (US & Canada),@dearsarah my friend said she thought it crumbled during the cross which she didn't seem prepared for + jury questions seemed a bit telling,0.0
85677419.0,JM007JM,54.0,en,Pacific Time (US & Canada),@dearsarah ...on any kind of basis but who has? This has been v unusual. Big risk taking against those who call often themselves risk takers,0.0
1543392469.0,Joel Nanton,193.0,en,Easter Time (US & Canada),@dearsarah it's already astonishing Ellen Pao did. I think of the number of entrepreneurs who must have wanted to sue VCs ...,0.0
1607411708.0,J Rez,332.0,en,Easter Time (US & Canada),@dearsarah hey I am no practicing attorney but really it wouldn't surprise me to find something making cases harder to bring in CA,0.0
35551388.0,Juan A.S. Cañibano,257.0,en,Amsterdam,@dearsarah just passing on what my practicing CA employment law pal says  if plaintiff has turned down settlement offer may lead to costs,0.0
393480403.0,SungMin,210.0,en,Alaska,RT @AdviceToWriters: People who understand everything get no stories.BERTOLT BRECHT #fiction #writing http://t.co/YeKNCkpepX,70.0
2738679910.0,TewTrueNixrF2,567.0,en,Eastern Time (US & Canada),"It's twue MT @_grammar_   I am confident that @heathr miswrote an update and could have posted Ã¢â¬Åone, [who's] been in theÃ¢â¬Â instead.",0.0
162018954.0,xXxYan-YanxXx,341.0,en,Beijing,"@ninavizz how so the ""Anita Hill"" moment or re: likely losing the case in this attorney's opinion? #Pao",0.0
532840492.0,Nyah(,480.0,en,Arizona,3 @dearsarah Also said it's possible if she loses she'll owe Kleiner's costs too. I think that may not play well for KP in media if so.,0.0
541506684.0,Joyce C. Hermano,1380.0,en,Taipei,"2 @dearsarah we are still getting a bit of an ""Anita Hill"" moment re: the Valley and VC and who knows how it'll ripple. I may watch closing.",0.0
299990409.0,Javier Menchaca,92.0,en,Pacific Time (US & Canada),"1 @dearsarah just talked with a friend who is an employment lawyer, a v feminist one, whose been in the courtroom and she says nope but #pao",0.0
122205252.0,J. Scott,226.0,en,Pacific Time (US & Canada),RT @morningJewshow: If you love @morningJewshow let NPR know which episode so more can find the show.   @kthalps https://t.co/fnrzqh2esk,2.0
2832903374.0,all#the#rachael's X°,344.0,en,Easter Time (US & Canada),"Curious, did anyone interview Kleiner Perkins macher Al Gore about the Ellen Pao suit and Klenier's homogeneity? http://t.co/fgaPvOKMRh#fb",1.0
127895572.0,Vijay,189.0,en,Kolkata,@joshgondelman Remaking the remake can never lead to good.,0.0
2670730536.0,Jaybirdy ,123.0,en,Easter Time (US & Canada),No idea CA privatized some water system?Democrat water billionaires. Great #longform piece via r solnit  http://t.co/LUpLuGqlOm#fb #drought,2.0
2549701596.0,Jacinth Durand,249.0,en,Tijuana,@debs @kevinmarks @TummelVision this is reporting. And distribution. It means budgets have to change. As do some writing expectations IMO,0.0
753906162.0,obi wan jacnobi,93.0,en,Casablanca,@ThreemaApp Apple App store not downloading Threema right now,0.0
593100391.0,is this thing on?,463.0,en,Eastern Time (US & Canada),"@debs @kevinmarks @TummelVision ""itÃ¢â¬â¢s hard to quantify what that does for the Times as a business."" And still they see it's necessary. Good.",0.0
1269622489.0,JDC3,415.0,en,Easter Time (US & Canada),MT @MelissaFPayne   Breaking: The body of an African American man is found hanging from a tree in Claiborne County. The FBI /MBI on scene.,1.0
22951310.0,Jacqueline Sit,1461.0,en,Central Time (US & Canada),RT @jonward11: my God this is somethinghttp://t.co/X3cPUMDCO4 http://t.co/htv6EEiTyL,585.0
29396889.0,Jaden Gilmour,103.0,en,Wellington,"#tbt A great, very old memory as I get ready to play again decades later: beating later OlympianÃ¢â¬Â¦ https://t.co/stC2rru7pP",0.0
284102132.0,Leah Marie,373.0,en,Arizona,.@margaretarwood on Foreignness and empire. The entire interview is fantastic: http://t.co/tUDTZacUur#fb http://t.co/QzoYAYOJLj,0.0
481505805.0,Jake White,1467.0,en,Easter Time (US & Canada),".@MargaretAtwood brilliantly reframes  ""is it worse/diff for women than men"" question here. Putting in my pocket. #fb http://t.co/j2jmc19cia",0.0
708035550.0,malcan epps,268.0,en,Eastern Time (US & Canada),RT @bavishai: NetanyahuÃ¢â¬â¢s Compromised Victory http://t.co/QReE8mqB60 via @newyorker,1.0
2983371691.0,Jackie,817.0,en,Central Time (US & Canada),Night good people. #fb,0.0
348885670.0,Jase ,229.0,en,Eastern Time (US & Canada),And we have a fanny pack to complete the evenings 90s tryptych or however you spell it.#fb,0.0
123209387.0,James Procopis,42.0,en,Easter Time (US & Canada),"Sightings tonight : Baby doll dress with booties,  cut offs with tights. Expecting the rubber bracelets up the arm soon. #fb",0.0
1671101821.0,david,341.0,en,Eastern Time (US & Canada),@sarah_gregersen @Documentally awesome. Christian can give you my email. Let's make some plans!,0.0
1465100186.0,Janelle Kissoon,72.0,en,Easter Time (US & Canada),@Paulmccabester @Documentally yo looks like a good day,0.0
1729686344.0,Jana Cunningham,50.0,en,Easter Time (US & Canada),"@jsmooth995 as always, one of the smoothest. Has anyone ever packed this much edification into a 6 min panel spot? http://t.co/XXBMg9ixxC",0.0
51625730.0,Jana Lewis Harkins,497.0,en,Central Time (US & Canada),@EnterpriseUX @steveportigal @ixdconf ++We spent a lot of time on @TummelVision advocating that The Soft Skills Are the Hard Skills.,0.0
865789586.0,Jane James,237.0,en,Arizona,RT @EnterpriseUX: Sold out @ixdconfÃ¢â¬ânow coming to San Antonio: @steveportigal's  soft skills wkshp @EnterpriseUXÃ¢â¬âhttp://t.co/MJOF7VW8zv httÃ¢â¬Â¦,4.0
33411297.0,Jay Kay Vee,1110.0,en,Wellington,"RT @worldofboning: BAY AREA: We're hitting @TheNewParkway on 3/31 with @maryvannotes and @jsele, and @pianofight on 4/1 with @NatashaMuse aÃ¢â¬Â¦",6.0
2850494395.0,jarvin_cg6,226.0,en,Easter Time (US & Canada),Amazon drone-like bump Ã¢â¬Å@umairh: I really am baffled by what Starbucks was hoping to achieve with #RaceTogether. Buzz? Trust? Respect?Ã¢â¬Â,0.0
1392517694.0,Jason,173.0,en,Easter Time (US & Canada),RT @jessdobkin: Stop the press! An artists' newsstand is coming soon to Toronto. Please support! http://t.co/LOdxN1l2D8 @ChesterNewsies #arÃ¢â¬Â¦,8.0
452817554.0,Jason,345.0,en,Alaska,Recent Starbucks race convo project seems adapted from Silicon Valley start up take on community.,5.0
823241647.0,Jasper Jim Lanaja,21.0,en,Pacific Time (US & Canada),RT @rgay: I guess the news is out. I am moving to the @nytimes as a contributing opinion writer starting April 1. http://t.co/FtcgBQeAID,258.0
1411660735.0,Jasslyn Zamora,372.0,en,Easter Time (US & Canada),RT @sophiaphotos: Dr. Zucker being reviewed for mistreating trans youth is a huge deal. Not just in Toronto. He defines trans for the DSM-VÃ¢â¬Â¦,68.0
361943550.0,Javier Carrero,225.0,es,Madrid,RT @sophiaphotos: Dr. Zucker no longer allowed to accept patients. CAMH to review gender clinic for trans youth http://t.co/mYE3CK2tAt,164.0
2595110809.0,Ariel Junior,193.0,en,Easter Time (US & Canada),"RT @michaelcrowley: Former Likud ambassador to US predicts Bibi ""will retract"" disavowal of Palestinian state if he holds on  http://t.co/jÃ¢â¬Â¦",38.0
263920631.0,Jay(ded),6721.0,en,Eastern Time (US & Canada),RT @morningJewshow: Special treat: one of our classic funniest episodes for this week.We analyze a voicemail from a grandmother... http:/Ã¢â¬Â¦,2.0
261781756.0,JayR,331.0,en,Easter Time (US & Canada),"RT @BonhamCentreSDS: As of last month ""proof of surgery"" no longer a requirement to officially change gender in Manitoba! http://t.co/iUHzvÃ¢â¬Â¦",3.0
45627569.0,Steve Crandall ,5821.0,en,Pacific Time (US & Canada),@chrisgeidner : you can call that an Uber 401k,0.0
1104076022.0,Roy White,241.0,en,Easter Time (US & Canada),RT @onwevr: Today we launch a $1 million Virtual Reality content fund for immersive storytellers.http://t.co/MAGcQaBUJ2 #VR http://t.co/dwÃ¢â¬Â¦,58.0
1065027181.0,Hey Arnold,647.0,en,Easter Time (US & Canada),RT @emenel: We're looking for an iOS developer to join our team at @normativedesign. https://t.co/u86ypyAkcB,3.0
594142749.0,Juan,191.0,es,Madrid,Night good people. #fb,0.0
86235989.0,Jurralle Tanoa,7.0,en,Easter Time (US & Canada),Stunned it took FB so long to do this. RT @hondanhon Square Cash just died. https://t.co/tCMdew75Bu Ã¢â¬Â¦,1.0
245812733.0,Sri Sri Sid,296.0,en,New Delhi,@BritWhartonSF @pmarca @bhorowitz  my @leaptransit FAQ addition:  are the drivers employees w benefits?,0.0
486111271.0,PØTÏÇ,1277.0,en,Eastern Time (US & Canada),RT @JSchool_CU: Congrats to Toronto StarÃ¢â¬â¢s @_kevindonovan for his teamÃ¢â¬â¢s #HillmanPrize in Journalism for #JianGomeshi series: http://t.co/XÃ¢â¬Â¦,6.0
27244453.0,Jeffrey Lutz,639.0,en,Central Time (US & Canada),RT @thelancearthur: Ã¢â¬ÅCaliforniaÃ¢â¬â¢s Extreme DroughtÃ¢â¬Â from @KQEDnews (27:48) https://t.co/cegfWxp1Ks,3.0
86805382.0,Jennawynn,61.0,en,Pacific Time (US & Canada),"RT @morningJewshow: Back with an oldie and a super goodie . Hilarious: Voicemails fromBubbe, Woody Allen http://t.co/jPzKKVdkyS @kthalps",1.0
26683817.0,Jen,214.0,zh-tw,Taipei,RT @zoomarang: Bibi declaring victory is BS ... He still has to form a govt...  The centrists hold the cards... Let the lap dancing begin #Ã¢â¬Â¦,26.0
2482076730.0,Ä,35.0,ko,,Reading interview w Marsha Norman and thinking the film Wild was massively underrated because internal events are too dismissed by men.,0.0
18510639.0,Jersey_kayak,2912.0,en,London,@digiphile not yet.,0.0
102895387.0,jessica nichols,17.0,en,Easter Time (US & Canada),20 yrs after we 1st streamed at Apple MT @digiphile: WSJ: Apple in talks to launch streaming video service. http://t.co/iSwqxl0D2e,0.0
2323069159.0,It's Britney B*tch,100.0,en,Easter Time (US & Canada),RT @badbanana: We are two years away from even the pilots wearing sweatpants on flights.,138.0
24197313.0,Jesse Heiman,6021.0,en,Pacific Time (US & Canada),RT @heif: Chart @motherjones via @anildash http://t.co/bnp8B6Ny5k,49.0
412754103.0,Belman,614.0,en,Eastern Time (US & Canada),@owenthomas A joke. The old neighbourhoods of the web are changing like that city where it's builders live. The Lex. Suck. etc.,0.0
424328175.0,Jessica Bruckman,358.0,en,Pacific Time (US & Canada),RT @deray: Why I didn't call the police when I saw two black boys with guns next door. Must read.  http://t.co/y7seX2gc8Q,198.0
2941279177.0,Jess,228.0,en,Tijuana,Commuter buses nextMT @owenthomas: This is an outrage to the Net: http://t.co/sMy4cwSYjJ has been replaced by a domain parking spam site.,0.0
